,Z21
2005-12-11 07:00:00,94.77949883517431
2005-12-11 08:00:00,49.1430241499811
2005-12-11 09:00:00,57.32548402288194
2005-12-11 10:00:00,62.570927958412085
2005-12-11 11:00:00,99.50766560810689
2005-12-11 12:00:00,106.31908179697484
2005-12-11 13:00:00,111.98542289236912
2005-12-11 14:00:00,113.04117737782371
2005-12-11 15:00:00,175.835585141695
2005-12-11 16:00:00,190.3219573363972
2005-12-11 17:00:00,154.6151542775724
2005-12-11 18:00:00,74.64542705481199
2005-12-11 19:00:00,141.3109293942075
2005-12-11 20:00:00,139.10246232389545
2005-12-11 21:00:00,127.34982091370102
2005-12-11 22:00:00,119.30310020262141
2005-12-11 23:00:00,100.56034806333128
2005-12-12 00:00:00,112.63507762134986
2005-12-12 01:00:00,76.0940502668766
2005-12-12 02:00:00,77.82738311829189
2005-12-12 03:00:00,71.96337202504037
2005-12-12 04:00:00,70.87662784005352
2005-12-12 05:00:00,76.94434758626812
2005-12-12 06:00:00,65.56793515800246
2005-12-12 07:00:00,112.5506137635698
2005-12-12 08:00:00,64.56099063511874
2005-12-12 09:00:00,25.49895493688109
2005-12-12 10:00:00,5.192029426911631
2005-12-12 11:00:00,31.27635716935447
2005-12-12 12:00:00,-9.420651173833903
2005-12-12 13:00:00,-5.8784246753466505
2005-12-12 14:00:00,23.757321191157644
2005-12-12 15:00:00,64.35526259085827
2005-12-12 16:00:00,87.01781231114091
2005-12-12 17:00:00,63.32538415000499
2005-12-12 18:00:00,35.78652372517308
2005-12-12 19:00:00,154.5849885414559
2005-12-12 20:00:00,206.10443790771524
2005-12-12 21:00:00,227.84604817605214
2005-12-12 22:00:00,182.1410572597033
2005-12-12 23:00:00,153.77406776307816
2005-12-13 00:00:00,107.44047558187003
2005-12-13 01:00:00,106.31008029323493
2005-12-13 02:00:00,139.84715542886488
2005-12-13 03:00:00,119.63683215403262
2005-12-13 04:00:00,58.85098036818499
2005-12-13 05:00:00,37.12198382002725
2005-12-13 06:00:00,-4.753482985962364
2005-12-13 07:00:00,63.80311486461551
2005-12-13 08:00:00,-45.086677644869724
2005-12-13 09:00:00,-108.1755021440008
2005-12-13 10:00:00,-109.33944645545762
2005-12-13 11:00:00,-156.14226596708522
2005-12-13 12:00:00,-184.75333789265278
2005-12-13 13:00:00,-191.17014595658156
2005-12-13 14:00:00,-138.6062384105544
2005-12-13 15:00:00,-131.76475187995675
2005-12-13 16:00:00,-32.8194386942323
2005-12-13 17:00:00,-56.13669578445706
2005-12-13 18:00:00,-128.89146642446804
2005-12-13 19:00:00,-89.8914505322291
2005-12-13 20:00:00,-22.686221855462918
2005-12-13 21:00:00,60.52693929550196
2005-12-13 22:00:00,5.124271021284585
2005-12-13 23:00:00,-24.382520842319536
2005-12-14 00:00:00,14.624523295514791
2005-12-14 01:00:00,-20.636721638597464
2005-12-14 02:00:00,-18.494916657261456
2005-12-14 03:00:00,44.14271446445355
2005-12-14 04:00:00,-40.50414319017818
2005-12-14 05:00:00,22.788810347769413
2005-12-14 06:00:00,39.14924544965925
2005-12-14 07:00:00,53.02377572481055
2005-12-14 08:00:00,69.8111492183084
2005-12-14 09:00:00,96.78138281606425
2005-12-14 10:00:00,31.678295039064324
2005-12-14 11:00:00,82.52649482649213
2005-12-14 12:00:00,107.80781484092586
2005-12-14 13:00:00,82.2054600712977
2005-12-14 14:00:00,43.833548842457276
2005-12-14 15:00:00,3.7138339004231966
2005-12-14 16:00:00,31.594138353922517
2005-12-14 17:00:00,-2.161583454663287
2005-12-14 18:00:00,49.070202491916916
2005-12-14 19:00:00,95.65442749803606
2005-12-14 20:00:00,213.30554041208143
2005-12-14 21:00:00,205.9303911011898
2005-12-14 22:00:00,181.4338634883402
2005-12-14 23:00:00,150.0734473083944
2005-12-15 00:00:00,170.4460439102736
2005-12-15 01:00:00,171.9045187023794
2005-12-15 02:00:00,168.53360478791637
2005-12-15 03:00:00,170.547249959106
2005-12-15 04:00:00,142.87180990708202
2005-12-15 05:00:00,165.42244912475599
2005-12-15 06:00:00,108.48024617193778
2005-12-15 07:00:00,203.34926320747218
2005-12-15 08:00:00,263.5545506452863
2005-12-15 09:00:00,288.09097988493977
2005-12-15 10:00:00,384.5437658048568
2005-12-15 11:00:00,443.7985002927685
2005-12-15 12:00:00,467.2381231964655
2005-12-15 13:00:00,531.9525515322898
2005-12-15 14:00:00,527.6901778005176
2005-12-15 15:00:00,533.7655256099515
2005-12-15 16:00:00,560.9554639249855
2005-12-15 17:00:00,551.7409313540365
2005-12-15 18:00:00,451.00240258003214
2005-12-15 19:00:00,453.05293192914905
2005-12-15 20:00:00,371.83964348163545
2005-12-15 21:00:00,322.1689984713239
2005-12-15 22:00:00,284.68876145281865
2005-12-15 23:00:00,286.7049781817268
2005-12-16 00:00:00,292.27335418034227
2005-12-16 01:00:00,287.62215600402305
2005-12-16 02:00:00,292.5612958008119
2005-12-16 03:00:00,268.65919063722276
2005-12-16 04:00:00,221.7780967826834
2005-12-16 05:00:00,200.94078157510694
2005-12-16 06:00:00,93.50510289399108
2005-12-16 07:00:00,40.39354769061674
2005-12-16 08:00:00,22.391864929189524
2005-12-16 09:00:00,43.68091718748565
2005-12-16 10:00:00,27.861803955113373
2005-12-16 11:00:00,26.031863483925918
2005-12-16 12:00:00,54.50214663560382
2005-12-16 13:00:00,54.523529594106094
2005-12-16 14:00:00,35.97180487464948
2005-12-16 15:00:00,93.78301742187841
2005-12-16 16:00:00,168.52073827047116
2005-12-16 17:00:00,178.46094483968227
2005-12-16 18:00:00,21.70502872559109
2005-12-16 19:00:00,77.05599850915905
2005-12-16 20:00:00,148.57582095318094
2005-12-16 21:00:00,183.5479226733164
2005-12-16 22:00:00,175.92701564333083
2005-12-16 23:00:00,103.76591744292955
2005-12-17 00:00:00,117.35046305521746
2005-12-17 01:00:00,97.21776317847934
2005-12-17 02:00:00,104.41195762244661
2005-12-17 03:00:00,92.03715015576245
2005-12-17 04:00:00,118.49278946053437
2005-12-17 05:00:00,98.13987631906002
2005-12-17 06:00:00,61.21465754200926
2005-12-17 07:00:00,71.95796855948993
2005-12-17 08:00:00,61.21593683624678
2005-12-17 09:00:00,52.52249669445837
2005-12-17 10:00:00,-1.6948819515655487
2005-12-17 11:00:00,-16.62160918135305
2005-12-17 12:00:00,-35.5318779801114
2005-12-17 13:00:00,-46.83273099575035
2005-12-17 14:00:00,-20.27133082063665
2005-12-17 15:00:00,-21.939399789057916
2005-12-17 16:00:00,58.434288561177254
2005-12-17 17:00:00,1.5710705506853628
2005-12-17 18:00:00,-37.680455992248426
2005-12-17 19:00:00,-44.91481095734798
2005-12-17 20:00:00,50.679971273037154
2005-12-17 21:00:00,82.74782073689994
2005-12-17 22:00:00,115.39800637637245
2005-12-17 23:00:00,82.02207587850944
2005-12-18 00:00:00,85.19201913346024
2005-12-18 01:00:00,103.82629546095723
2005-12-18 02:00:00,125.47169182788048
2005-12-18 03:00:00,126.32864992415898
2005-12-18 04:00:00,139.58588326994413
2005-12-18 05:00:00,145.5205453697049
2005-12-18 06:00:00,41.962099212761586
2005-12-18 07:00:00,44.22411068408155
2005-12-18 08:00:00,63.76373070510772
2005-12-18 09:00:00,11.570933198329385
2005-12-18 10:00:00,-39.15349223356725
2005-12-18 11:00:00,-105.90370666180615
2005-12-18 12:00:00,-119.09089206062299
2005-12-18 13:00:00,-99.91074792235031
2005-12-18 14:00:00,-119.66636902473556
2005-12-18 15:00:00,-108.58184636225542
2005-12-18 16:00:00,-107.2669012522656
2005-12-18 17:00:00,-104.62695492363491
2005-12-18 18:00:00,-152.51390055491584
2005-12-18 19:00:00,-166.49938946186103
2005-12-18 20:00:00,-97.47495303889627
2005-12-18 21:00:00,-51.36051565879234
2005-12-18 22:00:00,-55.20984991406294
2005-12-18 23:00:00,-67.71314897088314
2005-12-19 00:00:00,-44.828699644456265
2005-12-19 01:00:00,-30.07421267958216
2005-12-19 02:00:00,-57.12483253860091
2005-12-19 03:00:00,-22.54195606348503
2005-12-19 04:00:00,-3.4118589456902555
2005-12-19 05:00:00,15.980834100569155
2005-12-19 06:00:00,63.29950180293736
2005-12-19 07:00:00,49.91274568852259
2005-12-19 08:00:00,-54.94835886033252
2005-12-19 09:00:00,-55.945689302376195
2005-12-19 10:00:00,-15.222224602232927
2005-12-19 11:00:00,-52.463878694059076
2005-12-19 12:00:00,-21.54767155581567
2005-12-19 13:00:00,-2.0280506645672176
2005-12-19 14:00:00,49.577481720094966
2005-12-19 15:00:00,39.989570917290166
2005-12-19 16:00:00,57.14897299234963
2005-12-19 17:00:00,55.215549523225945
2005-12-19 18:00:00,61.635517040459035
2005-12-19 19:00:00,139.71746730102223
2005-12-19 20:00:00,96.37265271189926
2005-12-19 21:00:00,134.24759414012578
2005-12-19 22:00:00,115.02740913629441
2005-12-19 23:00:00,83.53980921979246
2005-12-20 00:00:00,31.53937421109731
2005-12-20 01:00:00,12.903327619934771
2005-12-20 02:00:00,22.34185966781979
2005-12-20 03:00:00,40.287685987771965
2005-12-20 04:00:00,20.234211663596852
2005-12-20 05:00:00,44.911391522389295
2005-12-20 06:00:00,49.781818742882024
2005-12-20 07:00:00,94.35976862117013
2005-12-20 08:00:00,22.618165607334504
2005-12-20 09:00:00,38.89677452339993
2005-12-20 10:00:00,28.038748175535147
2005-12-20 11:00:00,29.258026667046124
2005-12-20 12:00:00,37.80582736564702
2005-12-20 13:00:00,27.92274085682311
2005-12-20 14:00:00,43.80505749389249
2005-12-20 15:00:00,65.75348794803358
2005-12-20 16:00:00,91.63121390764081
2005-12-20 17:00:00,85.87805064629674
2005-12-20 18:00:00,55.81213948786262
2005-12-20 19:00:00,93.40280351433012
2005-12-20 20:00:00,86.49594639932639
2005-12-20 21:00:00,76.34870587104888
2005-12-20 22:00:00,91.413689569496
2005-12-20 23:00:00,42.70692811569279
2005-12-21 00:00:00,125.97487049712299
2005-12-21 01:00:00,167.67510803565483
2005-12-21 02:00:00,152.50421846686413
2005-12-21 03:00:00,156.4839516110028
2005-12-21 04:00:00,130.29386874049032
2005-12-21 05:00:00,86.2994819567848
2005-12-21 06:00:00,73.20512198943015
2005-12-21 07:00:00,70.43074500516695
2005-12-21 08:00:00,24.598037451011805
2005-12-21 09:00:00,8.248596975600776
2005-12-21 10:00:00,-51.69216079167654
2005-12-21 11:00:00,-53.17284478264082
2005-12-21 12:00:00,-70.82930990203067
2005-12-21 13:00:00,-63.038046700115956
2005-12-21 14:00:00,-49.164015812139496
2005-12-21 15:00:00,-14.716815483179289
2005-12-21 16:00:00,-3.414031204726143
2005-12-21 17:00:00,75.60379639371104
2005-12-21 18:00:00,-34.23611715472134
2005-12-21 19:00:00,19.37485719616916
2005-12-21 20:00:00,41.55469788891651
2005-12-21 21:00:00,24.004780381525052
2005-12-21 22:00:00,1.959001500029899
2005-12-21 23:00:00,-26.056987404565916
2005-12-22 00:00:00,-78.01561438031376
2005-12-22 01:00:00,-98.24948212275831
2005-12-22 02:00:00,-118.09782464345881
2005-12-22 03:00:00,-77.93370100691482
2005-12-22 04:00:00,-27.11306545475145
2005-12-22 05:00:00,-16.47406880781773
2005-12-22 06:00:00,-124.26605501358154
2005-12-22 07:00:00,-38.01299865617557
2005-12-22 08:00:00,-0.3787859784488319
2005-12-22 09:00:00,143.11296387730408
2005-12-22 10:00:00,124.3780716410788
2005-12-22 11:00:00,163.33302291937525
2005-12-22 12:00:00,73.6129393927963
2005-12-22 13:00:00,107.11500379593917
2005-12-22 14:00:00,48.60411286610952
2005-12-22 15:00:00,80.55660363625839
2005-12-22 16:00:00,63.63069904027088
2005-12-22 17:00:00,42.19494392732986
2005-12-22 18:00:00,-140.49205159204666
2005-12-22 19:00:00,-73.46408913693222
2005-12-22 20:00:00,12.253282973057594
2005-12-22 21:00:00,3.857321754462191
2005-12-22 22:00:00,75.72808488537021
2005-12-22 23:00:00,-9.730200477435574
2005-12-23 00:00:00,-27.052741568831607
2005-12-23 01:00:00,-78.05421017125127
2005-12-23 02:00:00,-23.344574354331144
2005-12-23 03:00:00,-10.341291546877528
2005-12-23 04:00:00,-55.76020061731015
2005-12-23 05:00:00,-30.144941150951126
2005-12-23 06:00:00,-88.06628058801653
2005-12-23 07:00:00,-52.61343266390213
2005-12-23 08:00:00,97.8834799492679
2005-12-23 09:00:00,127.05823672095812
2005-12-23 10:00:00,140.45348996038456
2005-12-23 11:00:00,164.35199632986132
2005-12-23 12:00:00,119.60675987958211
2005-12-23 13:00:00,127.95680113766275
2005-12-23 14:00:00,98.84023728777038
2005-12-23 15:00:00,93.3610299091115
2005-12-23 16:00:00,137.01401558975112
2005-12-23 17:00:00,151.72242954339754
2005-12-23 18:00:00,18.76376895286967
2005-12-23 19:00:00,103.41988704814639
2005-12-23 20:00:00,169.91714577334278
2005-12-23 21:00:00,170.21082188306264
2005-12-23 22:00:00,167.482148647774
2005-12-23 23:00:00,101.19093449678257
2005-12-24 00:00:00,101.02798061318322
2005-12-24 01:00:00,87.78836810379016
2005-12-24 02:00:00,45.29376622722157
2005-12-24 03:00:00,4.673355141648244
2005-12-24 04:00:00,-47.54003613644409
2005-12-24 05:00:00,-144.57017230914698
2005-12-24 06:00:00,-211.2345218495043
2005-12-24 07:00:00,-158.42834870818706
2005-12-24 08:00:00,-139.83319585219624
2005-12-24 09:00:00,-96.46807268834391
2005-12-24 10:00:00,9.519537666376436
2005-12-24 11:00:00,26.30409649357034
2005-12-24 12:00:00,25.64315048540948
2005-12-24 13:00:00,37.912328683470605
2005-12-24 14:00:00,62.43061966571099
2005-12-24 15:00:00,80.05453455294264
2005-12-24 16:00:00,60.01363302917389
2005-12-24 17:00:00,-88.30784933333689
2005-12-24 18:00:00,-247.60195594242396
2005-12-24 19:00:00,-246.2776250857214
2005-12-24 20:00:00,-231.36753141596273
2005-12-24 21:00:00,-132.4863087808876
2005-12-24 22:00:00,-149.83017654979903
2005-12-24 23:00:00,-111.71947516376076
2006-01-01 00:00:00,53.88506163048305
2006-01-01 01:00:00,-9.934407139698124
2006-01-01 02:00:00,-47.56795450268146
2006-01-01 03:00:00,-42.1309050243392
2006-01-01 04:00:00,-132.212221752681
2006-01-01 05:00:00,-142.1779139751236
2006-01-01 06:00:00,-186.3840294115173
2006-01-01 07:00:00,-187.07223392339165
2006-01-01 08:00:00,-166.40548526637667
2006-01-01 09:00:00,-124.8538815268812
2006-01-01 10:00:00,-9.80377321922515
2006-01-01 11:00:00,-13.537106239651166
2006-01-01 12:00:00,8.678276270165952
2006-01-01 13:00:00,-13.649370395417918
2006-01-01 14:00:00,-56.774535985954344
2006-01-01 15:00:00,-22.426676967188087
2006-01-01 16:00:00,12.99952336723618
2006-01-01 17:00:00,27.61460547040724
2006-01-01 18:00:00,-71.81564711274586
2006-01-01 19:00:00,-119.78727937844133
2006-01-01 20:00:00,-142.13514973288602
2006-01-01 21:00:00,-121.69324386518065
2006-01-01 22:00:00,-122.11695370489952
2006-01-01 23:00:00,-110.17119552222312
2006-01-02 00:00:00,-122.18134901955227
2006-01-02 01:00:00,-141.90503684012037
2006-01-02 02:00:00,-117.0322773588664
2006-01-02 03:00:00,-116.97834463773279
2006-01-02 04:00:00,-122.20030379576474
2006-01-02 05:00:00,-159.96064328890589
2006-01-02 06:00:00,-192.38879622811646
2006-01-02 07:00:00,-60.87845530564391
2006-01-02 08:00:00,78.21059933378046
2006-01-02 09:00:00,246.93923491249552
2006-01-02 10:00:00,336.8678822646807
2006-01-02 11:00:00,364.4555863767273
2006-01-02 12:00:00,351.64639029810587
2006-01-02 13:00:00,359.09944735074396
2006-01-02 14:00:00,337.41945283267705
2006-01-02 15:00:00,312.31653054201297
2006-01-02 16:00:00,302.14376674577943
2006-01-02 17:00:00,300.8908078531067
2006-01-02 18:00:00,207.6986118421437
2006-01-02 19:00:00,222.60184602097297
2006-01-02 20:00:00,179.41542827472676
2006-01-02 21:00:00,126.75316415136149
2006-01-02 22:00:00,123.86090248534401
2006-01-02 23:00:00,98.45573758471323
2006-01-03 00:00:00,86.44878832274321
2006-01-03 01:00:00,82.0986324064479
2006-01-03 02:00:00,78.81069371015292
2006-01-03 03:00:00,73.25057405520533
2006-01-03 04:00:00,4.996425877276806
2006-01-03 05:00:00,16.789304132165853
2006-01-03 06:00:00,21.77169835933455
2006-01-03 07:00:00,27.87705516453707
2006-01-03 08:00:00,-21.050836470043123
2006-01-03 09:00:00,-18.339770938586298
2006-01-03 10:00:00,67.6038879215962
2006-01-03 11:00:00,85.60089417273593
2006-01-03 12:00:00,110.30169673513683
2006-01-03 13:00:00,150.41541241866526
2006-01-03 14:00:00,160.43298382412422
2006-01-03 15:00:00,178.54263764711413
2006-01-03 16:00:00,128.14986504821536
2006-01-03 17:00:00,120.99051846065777
2006-01-03 18:00:00,107.48512716367668
2006-01-03 19:00:00,95.17348836747306
2006-01-03 20:00:00,63.525167158757995
2006-01-03 21:00:00,32.28097345485048
2006-01-03 22:00:00,-13.326854287364768
2006-01-03 23:00:00,55.873660187894075
2006-01-04 00:00:00,34.42423876086673
2006-01-04 01:00:00,39.49575485425544
2006-01-04 02:00:00,24.029122467254865
2006-01-04 03:00:00,41.51169022855697
2006-01-04 04:00:00,52.476064720951854
2006-01-04 05:00:00,39.915574525989086
2006-01-04 06:00:00,1.067830732605671
2006-01-04 07:00:00,7.058830217916238
2006-01-04 08:00:00,-81.77448426515775
2006-01-04 09:00:00,-104.67834433305052
2006-01-04 10:00:00,-35.291941322808725
2006-01-04 11:00:00,-32.17256382340065
2006-01-04 12:00:00,-2.524501351111212
2006-01-04 13:00:00,37.30444864494757
2006-01-04 14:00:00,42.96029850458126
2006-01-04 15:00:00,54.73679035585519
2006-01-04 16:00:00,-12.819312677980633
2006-01-04 17:00:00,94.05736072878153
2006-01-04 18:00:00,33.94187895538744
2006-01-04 19:00:00,34.55296541319876
2006-01-04 20:00:00,-14.873250046774046
2006-01-04 21:00:00,24.15411926601064
2006-01-04 22:00:00,-1.6785106008592265
2006-01-04 23:00:00,59.33963836296289
2006-01-05 00:00:00,32.02615282905913
2006-01-05 01:00:00,32.51876553987745
2006-01-05 02:00:00,46.140647657408635
2006-01-05 03:00:00,51.37148440520218
2006-01-05 04:00:00,26.653364164801815
2006-01-05 05:00:00,46.45540464853639
2006-01-05 06:00:00,12.730875855816066
2006-01-05 07:00:00,34.158292801114385
2006-01-05 08:00:00,-79.09792413331252
2006-01-05 09:00:00,-98.84819882105512
2006-01-05 10:00:00,-23.68401812696129
2006-01-05 11:00:00,15.265515195843363
2006-01-05 12:00:00,11.071223619677767
2006-01-05 13:00:00,52.76677441272159
2006-01-05 14:00:00,73.9778766000959
2006-01-05 15:00:00,88.19062345127804
2006-01-05 16:00:00,37.33028335721883
2006-01-05 17:00:00,88.73790103420515
2006-01-05 18:00:00,90.21966138587004
2006-01-05 19:00:00,75.70034389180319
2006-01-05 20:00:00,70.02871031730547
2006-01-05 21:00:00,22.192660669204543
2006-01-05 22:00:00,17.495311415036667
2006-01-05 23:00:00,79.10478569316729
2006-01-06 00:00:00,61.39545891193143
2006-01-06 01:00:00,35.63493835727104
2006-01-06 02:00:00,20.22734485692058
2006-01-06 03:00:00,8.706383840791204
2006-01-06 04:00:00,16.731539435907052
2006-01-06 05:00:00,-55.794550507678196
2006-01-06 06:00:00,-22.516489141129114
2006-01-06 07:00:00,16.9187552485414
2006-01-06 08:00:00,-29.769026489624594
2006-01-06 09:00:00,-58.608662391868165
2006-01-06 10:00:00,-2.492419223455272
2006-01-06 11:00:00,-8.44881570272537
2006-01-06 12:00:00,59.695285762526964
2006-01-06 13:00:00,31.99196420157068
2006-01-06 14:00:00,-19.5853755478297
2006-01-06 15:00:00,42.272094098770594
2006-01-06 16:00:00,50.16537378038038
2006-01-06 17:00:00,98.77531213863404
2006-01-06 18:00:00,101.81641908846314
2006-01-06 19:00:00,83.58598831253903
2006-01-06 20:00:00,83.54994567312497
2006-01-06 21:00:00,77.14579986745366
2006-01-06 22:00:00,30.49896865890605
2006-01-06 23:00:00,-16.613659006336093
2006-01-07 00:00:00,22.52236690892323
2006-01-07 01:00:00,9.939950302767102
2006-01-07 02:00:00,19.35504520510949
2006-01-07 03:00:00,-13.013224993069343
2006-01-07 04:00:00,-59.931828665577086
2006-01-07 05:00:00,-59.88662048897959
2006-01-07 06:00:00,-72.33608556031686
2006-01-07 07:00:00,-15.670691339721543
2006-01-07 08:00:00,-107.41719847927561
2006-01-07 09:00:00,-98.52864399820601
2006-01-07 10:00:00,-21.780431559795034
2006-01-07 11:00:00,20.64845228568629
2006-01-07 12:00:00,22.175675789928846
2006-01-07 13:00:00,53.52261328920167
2006-01-07 14:00:00,13.293502383683062
2006-01-07 15:00:00,1.8130168890638743
2006-01-07 16:00:00,71.20473968954957
2006-01-07 17:00:00,88.83075681428909
2006-01-07 18:00:00,74.5071832190929
2006-01-07 19:00:00,52.65088778975405
2006-01-07 20:00:00,77.35869490464484
2006-01-07 21:00:00,80.7414008253254
2006-01-07 22:00:00,36.790018005132424
2006-01-07 23:00:00,74.85749081076165
2006-01-08 00:00:00,42.92419818195094
2006-01-08 01:00:00,29.23695374328645
2006-01-08 02:00:00,19.929600031263817
2006-01-08 03:00:00,8.45228560614305
2006-01-08 04:00:00,37.017954320032004
2006-01-08 05:00:00,49.621787511958246
2006-01-08 06:00:00,57.987098845306264
2006-01-08 07:00:00,11.122198409946122
2006-01-08 08:00:00,17.677144859457712
2006-01-08 09:00:00,26.42110593135294
2006-01-08 10:00:00,18.94425677786103
2006-01-08 11:00:00,22.773967205435838
2006-01-08 12:00:00,47.27462193772135
2006-01-08 13:00:00,92.76667805482975
2006-01-08 14:00:00,71.96172016080527
2006-01-08 15:00:00,66.01144000181421
2006-01-08 16:00:00,104.36859284001093
2006-01-08 17:00:00,170.47248988406182
2006-01-08 18:00:00,149.1738962677132
2006-01-08 19:00:00,120.64710945471916
2006-01-08 20:00:00,130.21819989756432
2006-01-08 21:00:00,109.79699170047297
2006-01-08 22:00:00,99.30536902651056
2006-01-08 23:00:00,124.94939028579552
2006-01-09 00:00:00,182.83475347135686
2006-01-09 01:00:00,202.8836522898564
2006-01-09 02:00:00,234.04180955302036
2006-01-09 03:00:00,229.1361383712583
2006-01-09 04:00:00,255.61787881974215
2006-01-09 05:00:00,289.6707085109347
2006-01-09 06:00:00,226.45209003028913
2006-01-09 07:00:00,178.7426328411284
2006-01-09 08:00:00,138.97893065717608
2006-01-09 09:00:00,-9.591157749579452
2006-01-09 10:00:00,-36.582629996754804
2006-01-09 11:00:00,35.64958050635778
2006-01-09 12:00:00,16.940286822908547
2006-01-09 13:00:00,25.620652986135838
2006-01-09 14:00:00,16.05546807190217
2006-01-09 15:00:00,19.978291245975242
2006-01-09 16:00:00,23.796043185086774
2006-01-09 17:00:00,91.77163426626885
2006-01-09 18:00:00,87.85275548712389
2006-01-09 19:00:00,20.46594695246995
2006-01-09 20:00:00,-86.2531967536147
2006-01-09 21:00:00,24.23749344270027
2006-01-09 22:00:00,42.209290513663746
2006-01-09 23:00:00,2.2835693397214527
2006-01-10 00:00:00,22.60443405834735
2006-01-10 01:00:00,-6.703123610374405
2006-01-10 02:00:00,-32.813346340579756
2006-01-10 03:00:00,-51.984840665638785
2006-01-10 04:00:00,-58.09377013503399
2006-01-10 05:00:00,-18.146248922584164
2006-01-10 06:00:00,31.034069127614657
2006-01-10 07:00:00,-16.112070361576116
2006-01-10 08:00:00,-145.064065569562
2006-01-10 09:00:00,-199.49156229285154
2006-01-10 10:00:00,-98.72374437629469
2006-01-10 11:00:00,-89.69419082572313
2006-01-10 12:00:00,-119.58757907157019
2006-01-10 13:00:00,-130.66569102574476
2006-01-10 14:00:00,-111.52946275286263
2006-01-10 15:00:00,-74.76866520666113
2006-01-10 16:00:00,-68.14456842275195
2006-01-10 17:00:00,-52.733301670999026
2006-01-10 18:00:00,-81.50196587522805
2006-01-10 19:00:00,-88.2783760200673
2006-01-10 20:00:00,-110.46580167872526
2006-01-10 21:00:00,-158.99982129129785
2006-01-10 22:00:00,-55.356324093810144
2006-01-10 23:00:00,-44.224028906307694
2006-01-11 00:00:00,-49.049293886020905
2006-01-11 01:00:00,-17.29068222034016
2006-01-11 02:00:00,-23.42995426798666
2006-01-11 03:00:00,-11.627644349789307
2006-01-11 04:00:00,-18.47090154679063
2006-01-11 05:00:00,-43.66874744968368
2006-01-11 06:00:00,-4.472486012871286
2006-01-11 07:00:00,-73.6480845325641
2006-01-11 08:00:00,-148.19336512797372
2006-01-11 09:00:00,-187.12158764499964
2006-01-11 10:00:00,-137.81907569970917
2006-01-11 11:00:00,15.229947852731584
2006-01-11 12:00:00,67.6096508097562
2006-01-11 13:00:00,105.21347082784223
2006-01-11 14:00:00,139.0410174713088
2006-01-11 15:00:00,136.47886595361933
2006-01-11 16:00:00,117.56547354960958
2006-01-11 17:00:00,134.44881013413942
2006-01-11 18:00:00,119.06902347939103
2006-01-11 19:00:00,65.89001470607673
2006-01-11 20:00:00,23.62713489257112
2006-01-11 21:00:00,4.154670408120182
2006-01-11 22:00:00,64.8164383186886
2006-01-11 23:00:00,77.18064488065556
2006-01-12 00:00:00,65.93329261643021
2006-01-12 01:00:00,65.01450467513928
2006-01-12 02:00:00,50.92202660415478
2006-01-12 03:00:00,84.74399722410362
2006-01-12 04:00:00,76.17201872212195
2006-01-12 05:00:00,53.40169244148774
2006-01-12 06:00:00,149.68182314369096
2006-01-12 07:00:00,22.86049960465789
2006-01-12 08:00:00,-102.17480610578014
2006-01-12 09:00:00,-152.0421225693285
2006-01-12 10:00:00,-141.71410199900947
2006-01-12 11:00:00,-11.597491922635527
2006-01-12 12:00:00,-22.473125894203804
2006-01-12 13:00:00,-27.178087461288897
2006-01-12 14:00:00,-35.78039581584835
2006-01-12 15:00:00,-80.4488799292078
2006-01-12 16:00:00,-27.424288896306507
2006-01-12 17:00:00,-68.79441245203088
2006-01-12 18:00:00,-127.44126805460974
2006-01-12 19:00:00,-147.85905318300865
2006-01-12 20:00:00,-194.85513394587224
2006-01-12 21:00:00,-213.67861103408632
2006-01-12 22:00:00,-147.19170231389035
2006-01-12 23:00:00,-145.52393183663116
2006-01-13 00:00:00,-96.47897999579982
2006-01-13 01:00:00,-80.90051767041587
2006-01-13 02:00:00,-51.85828351367695
2006-01-13 03:00:00,-45.89894991959682
2006-01-13 04:00:00,20.47348947454384
2006-01-13 05:00:00,45.636435718180564
2006-01-13 06:00:00,32.79369902657572
2006-01-13 07:00:00,86.31337671581514
2006-01-13 08:00:00,31.67782583080998
2006-01-13 09:00:00,49.14304004608948
2006-01-13 10:00:00,23.803769030481817
2006-01-13 11:00:00,29.628591447326926
2006-01-13 12:00:00,29.15371888734785
2006-01-13 13:00:00,27.6316995229879
2006-01-13 14:00:00,-2.088860422294374
2006-01-13 15:00:00,26.121766901721003
2006-01-13 16:00:00,64.92447107077919
2006-01-13 17:00:00,53.712751232839764
2006-01-13 18:00:00,71.74832943433012
2006-01-13 19:00:00,24.91277286298464
2006-01-13 20:00:00,-54.2978995023268
2006-01-13 21:00:00,-93.61882386249931
2006-01-13 22:00:00,-11.088952671026618
2006-01-13 23:00:00,-11.045145559020284
2006-01-14 00:00:00,-7.2864714631864445
2006-01-14 01:00:00,2.331532166546367
2006-01-14 02:00:00,2.6853575786444708
2006-01-14 03:00:00,-3.6596053571702214
2006-01-14 04:00:00,-13.732140436477493
2006-01-14 05:00:00,-11.404772052058433
2006-01-14 06:00:00,-51.82301067354774
2006-01-14 07:00:00,-69.0261174509219
2006-01-14 08:00:00,-70.13132436434898
2006-01-14 09:00:00,-26.547772703325336
2006-01-14 10:00:00,8.91644608758179
2006-01-14 11:00:00,80.8742091467775
2006-01-14 12:00:00,90.02487371693815
2006-01-14 13:00:00,76.42885916122805
