Hour,Demand
3421,1796.39712
3422,1639.00176
3423,1324.46
3424,1130.75152
3425,963.50312
3426,1043.70928
3427,1076.53592
3428,865.67616
3429,601.48232
3430,529.92368
3431,755.6264
3432,864.8716
3433,1111.82912
3434,1568.41008
3435,2051.08344
3436,2720.48032
3437,2681.30688
3438,2480.1632
3439,2126.52736
3440,1876.1312
3441,1768.11424
3442,1659.6848
3443,1594.89952
3444,1623.66688
3445,1817.5872
3446,1796.23304
3447,1410.80424
3448,1235.93384
3449,1190.75984
3450,1149.11368
3451,1104.76336
3452,903.2476
3453,670.49392
3454,611.30992
3455,688.71128
3456,751.98672
3457,1009.48744
3458,1549.24944
3459,2039.59056
3460,2672.95584
3461,2696.95776
3462,2482.87648
3463,2138.74176
3464,1895.1168
3465,1755.75328
3466,1679.0624
3467,1598.27136
3468,1606.40352
3469,1740.29184
3470,1677.81088
3471,1433.05504
3472,1502.54056
3473,1191.26208
3474,1088.09392
3475,1035.20824
3476,725.07176
3477,474.91992
3478,378.12744
3479,425.3796
3480,483.09248
3481,640.00104
3482,1126.05736
3483,1674.09248
3484,2264.14688
3485,2296.46944
3486,2127.99072
3487,1881.25376
3488,1664.40704
3489,1565.2784
3490,1486.7072
3491,1450.10752
3492,1482.19936
3493,1612.94976
3494,1478.43056
3495,1060.91656
3496,595.87872
3497,538.05808
3498,442.30656
3499,438.93512
3500,194.32392
3501,0
3502,0
3503,0
3504,63.16752
3505,357.42288
3506,943.87376
3507,1458.64376
3508,2234.59616
3509,2249.00448
3510,2104.66304
3511,1882.44832
3512,1710.48896
3513,1637.99776
3514,1542.68928
3515,1488.60384
3516,1486.84672
3517,1580.50336
3518,1408.35736
3519,858.59008
3520,520.83696
3521,355.62264
3522,340.35504
3523,254.95248
3524,0
3525,0
3526,0
3527,0
3528,10.162
3529,349.84296
3530,1008.2972
3531,1547.396
3532,2332.18784
3533,2355.45376
3534,2203.18432
3535,1963.10112
3536,1741.16544
3537,1608.34528
3538,1546.86368
3539,1524.97856
3540,1597.13088
3541,1753.80576
3542,1410.1144
3543,932.62424
3544,633.52304
3545,409.94656
3546,316.75952
3547,225.35664
3548,238.6476
3549,258.17888
3550,258.36024
3551,398.5276
3552,542.5852
3553,809.60448
3554,1302.63816
3555,1814.2348
3556,2582.29856
3557,2593.54944
3558,2427.00832
3559,2117.91552
3560,1822.42528
3561,1678.8624
3562,1610.10656
3563,1616.58688
3564,1614.1264
3565,1825.16352
3566,1533.84832
3567,1220.31904
3568,1001.23912
3569,812.25176
3570,763.76408
3571,685.2832
3572,732.78504
3573,767.166
3574,721.69056
3575,816.4544
3576,974.36464
3577,1195.70768
3578,1608.866
3579,2072.44952
3580,2857.11648
3581,2822.82304
3582,2624.50048
3583,2264.768
3584,1964.61536
3585,1804.1744
3586,1712.20384
3587,1675.95136
3588,1741.34112
3589,1858.89344
3590,1537.74728
3591,1169.69136
3592,984.80544
3593,867.77208
3594,930.15976
3595,979.87952
3596,817.52616
3597,675.08544
3598,684.66272
3599,820.71304
3600,971.17968
3601,1299.9816
3602,1793.21128
3603,2281.46592
3604,2943.42304
3605,2902.28768
3606,2694.85632
3607,2336.15968
3608,2042.86624
3609,1878.85568
3610,1760.77056
3611,1681.93888
3612,1744.60736
3613,1909.50464
3614,1737.10008
3615,1345.74816
3616,1147.5868
3617,1073.4
3618,1152.53512
3619,1251.46056
3620,1118.4392
3621,945.44312
3622,928.60024
3623,1189.32616
3624,1445.13384
3625,1751.78072
3626,2238.00344
3627,2689.96848
3628,3355.97504
3629,3284.57376
3630,3036.53728
3631,2670.69952
3632,2389.92192
3633,2270.74912
3634,2050.07456
3635,1898.90272
3636,1891.8656
3637,1995.26912
3638,1689.92472
3639,1380.21272
3640,1198.44848
3641,1178.13616
3642,1322.85864
3643,1457.24504
3644,1320.474
3645,1182.71632
3646,1093.4956
3647,1324.79336
3648,1468.654
3649,1721.48616
3650,2111.02224
3651,2530.8168
3652,3218.92512
3653,3072.06752
3654,2825.88096
3655,2504.87424
3656,2230.18464
3657,2049.75872
3658,1896.33472
3659,1776.96736
3660,1788.5456
3661,1854.50112
3662,1619.20768
3663,1119.5876
3664,900.5692
3665,830.66072
3666,961.35952
3667,997.08
3668,824.89136
3669,639.51072
3670,522.08336
3671,671.77304
3672,868.87584
3673,1074.38608
3674,1581.9676
3675,2041.42704
3676,2786.08288
3677,2763.84352
3678,2624.55392
3679,2417.20288
3680,2300.30368
3681,2205.08704
3682,2096.56288
3683,2003.51456
3684,1962.29216
3685,1924.4272
3686,1609.56952
3687,989.84328
3688,764.92992
3689,628.6
3690,724.25
3691,772.01568
3692,597.67576
3693,426.90104
3694,362.74128
3695,482.73416
3696,617.97424
3697,919.76352
3698,1526.55816
3699,2055.42504
3700,2737.5328
3701,2717.46368
3702,2538.03968
3703,2221.64224
3704,1937.10976
3705,1723.45856
3706,1633.43104
3707,1616.60128
3708,1670.49312
3709,1865.55872
3710,1897.37456
3711,1545.35616
3712,1307.03496
3713,1007.15112
3714,935.79056
3715,759.22944
3716,852.1136
3717,909.7308
3718,808.48528
3719,945.5664
3720,1047.68864
3721,1249.40496
3722,1555.65952
3723,2038.7268
3724,2739.51456
3725,2699.37056
3726,2466.92
3727,2143.90752
3728,1872.29728
3729,1712.29632
3730,1626.8432
3731,1622.30752
3732,1708.24544
3733,1865.94368
3734,1788.62936
3735,1335.38848
3736,1102.2876
3737,900.5344
3738,708.16
3739,587.46736
3740,559.51688
3741,607.53432
3742,474.34184
3743,657.61336
3744,807.7708
3745,928.0112
3746,1337.27848
3747,1793.18032
3748,2553.7712
3749,2581.48928
3750,2391.85536
3751,2084.95008
3752,1857.70784
3753,1795.47808
3754,1758.0896
3755,1806.82208
3756,1846.84288
3757,1974.16928
3758,1526.91272
3759,1141.38384
3760,977.56104
3761,857.3864
3762,919.9092
3763,919.5652
3764,684.62248
3765,499.74464
3766,446.31976
3767,631.9296
3768,787.0508
3769,1068.11288
3770,1477.29104
3771,2034.48568
3772,2783.91168
3773,2763.21824
3774,2567.69216
3775,2275.57664
3776,2033.63232
3777,1940.2096
3778,1832.58528
3779,1788.50208
3780,1799.08288
3781,1922.92288
3782,1478.21536
3783,1326.18656
3784,1042.72352
3785,961.08888
3786,1026.462
3787,1011.37152
3788,761.28144
3789,651.3084
3790,669.21912
3791,855.3168
3792,1025.21048
3793,1268.3896
3794,1689.09424
3795,2252.20184
3796,2958.3232
3797,2960.65248
3798,2788.7088
3799,2502.6848
3800,2261.83328
3801,2114.7456
3802,1909.4832
3803,1826.70496
3804,1831.20736
3805,1976.81728
3806,1585.80536
3807,1263.0156
3808,1110.5032
3809,1032.17656
3810,1098.16152
3811,1127.31792
3812,887.34856
3813,698.38352
3814,605.06912
3815,748.81592
3816,893.66464
3817,1141.50384
3818,1571.46968
3819,2069.0332
3820,2809.62464
3821,2736.44096
3822,2570.6592
3823,2293.63328
3824,2064.19968
3825,1882.69696
3826,1828.13792
3827,1735.22208
3828,1743.41984
3829,1814.8208
3830,1485.03144
3831,1019.4792
3832,743.61312
3833,682.16176
3834,673.7824
3835,638.45536
3836,453.19104
3837,211.48296
3838,149.21032
3839,243.95464
3840,394.53368
3841,682.05224
3842,1143.08728
3843,1698.7036
3844,2486.70016
3845,2510.9936
3846,2394.1136
3847,2220.2688
3848,2042.82304
3849,1985.33664
3850,1947.3664
3851,1936.28608
3852,1960.93056
3853,2026.69152
3854,1670.01784
3855,1047.06656
3856,721.21656
3857,518.72416
3858,541.14432
3859,523.4632
3860,301.7256
3861,199.03208
3862,246.13904
3863,370.25992
3864,589.06848
3865,917.9892
3866,1494.33088
3867,2135.94544
3868,2788.21152
3869,2720.8576
3870,2476.69888
3871,2194.29024
3872,1972.6928
3873,1839.54912
3874,1710.52864
3875,1751.50464
3876,1887.34496
3877,2014.66528
3878,1690.66872
3879,1309.3444
3880,1111.16136
3881,963.82032
3882,958.0564
3883,929.66472
3884,1025.18696
3885,1117.61376
3886,1131.81264
3887,1269.64584
3888,1382.1368
3889,1606.50384
3890,2031.18432
3891,2472.046
3892,3228.37536
3893,3136.27488
3894,2929.09152
3895,2589.37152
3896,2319.08576
3897,2172.35264
3898,2101.03488
3899,2060.92416
3900,2077.02496
3901,2145.92608
3902,1867.59112
3903,1605.53096
3904,1410.75784
3905,1250.35832
3906,1267.81072
3907,1282.95
3908,1429.64792
3909,1535.43136
3910,1466.0696
3911,1614.90752
3912,1455.92144
3913,1726.1548
3914,2056.40832
3915,2493.52016
3916,3215.11936
3917,3121.31328
3918,2885.08896
3919,2549.03968
3920,2327.3888
3921,2123.7104
3922,2008.96384
3923,1920.32512
3924,1934.93824
3925,2051.81504
3926,1798.5492
3927,1292.99824
3928,1187.9196
3929,1085.45424
3930,1208.18616
3931,1268.22432
3932,1013.19296
3933,819.89528
3934,846.49256
3935,1001.7012
3936,1229.62176
3937,1435.3648
3938,1857.91928
3939,2286.79
3940,3069.856
3941,2974.94592
3942,2748.20032
3943,2406.09984
3944,2138.23712
3945,1947.68896
3946,1818.41472
3947,1755.13568
3948,1777.20672
3949,1887.15168
3950,1734.79376
3951,1349.1252
3952,1227.41312
3953,1122.2452
3954,1141.29872
3955,1124.19176
3956,977.5912
3957,840.96136
3958,797.25568
3959,996.0944
3960,1130.066
3961,1381.69872
3962,1836.41272
3963,2300.18144
3964,3034.99072
3965,2941.60928
3966,2733.46656
3967,2401.23008
3968,2116.12224
3969,1978.12096
3970,1871.76544
3971,1780.36032
3972,1931.7872
3973,2132.912
3974,2024.484
3975,1519.90848
3976,1288.07824
3977,1193.61064
3978,1216.90776
3979,1183.15736
3980,969.11056
3981,815.01608
3982,781.49976
3983,965.23736
3984,1105.9332
3985,1368.39392
3986,1825.2972
3987,2305.97128
3988,3021.82208
3989,2945.42176
3990,2735.256
3991,2461.22112
3992,2236.57888
3993,2072.97632
3994,1938.47776
3995,1918.75968
3996,1948.95648
3997,2040.6064
3998,1712.29856
3999,1258.89344
4000,961.80376
4001,773.79104
4002,851.61672
4003,947.88192
4004,783.69808
4005,687.57104
4006,666.7
4007,838.8616
4008,1001.08504
4009,1362.73624
4010,1814.88312
4011,2334.11896
4012,3122.13696
4013,3065.69056
4014,2872.75008
4015,2573.9648
4016,2312.01312
4017,2150.91936
4018,2003.53344
4019,1888.0944
4020,1870.872
4021,1970.224
4022,1475.3884
4023,1074.2392
4024,834.35
4025,784.95
4026,931
4027,1015.25648
4028,851.58656
4029,771.06688
4030,752.34072
4031,929.15152
4032,1146.28168
4033,1402.34512
4034,1974.29776
4035,2428.3576
4036,3156.51616
4037,2959.29344
4038,2670.23648
4039,2333.60608
4040,2042.57568
4041,1836.71456
4042,1753.74016
4043,1748.952
4044,1806.75872
4045,1975.17984
4046,1774.76152
4047,1450.13872
4048,1256.97104
4049,1114.71016
4050,1118.05096
4051,1095.162
4052,1465.63712
4053,1353.57432
4054,1185.51736
4055,1384.00624
4056,1475.66768
4057,1620.25856
4058,2063.15776
4059,2408.41416
4060,3195.82624
4061,3031.92992
4062,2752.31648
4063,2357.66432
4064,2057.91776
4065,1875.24672
4066,1768.62336
4067,1732.12448
4068,1765.42144
4069,1907.14432
4070,1803.02936
4071,1302.23216
4072,1117.80144
4073,875.86312
4074,852.21848
4075,776.38256
4076,883.53064
4077,1062.71112
4078,1043.21552
4079,1186.96544
4080,1309.892
4081,1434.30448
4082,1823.54352
4083,2282.01312
4084,3077.83744
4085,3010.34848
4086,2795.71808
4087,2455.10496
4088,2201.03808
4089,2023.53376
4090,1883.35744
4091,1798.59424
4092,1818.91712
4093,1931.76288
4094,1686.88144
4095,1314.00008
4096,1149.78488
4097,1036.64568
4098,1150.10368
4099,1243.18872
4100,1098.88392
4101,993.36928
4102,1038.58968
4103,1177.18896
4104,1382.20168
4105,1640.09552
4106,2116.59888
4107,2563.002
4108,3292.7856
4109,3167.64384
4110,2891.848
4111,2526.87136
4112,2225.1248
4113,2060.93184
4114,1908.17568
4115,1811.95136
4116,1839.64096
4117,1945.01568
4118,1722.55232
4119,1483.96816
4120,1180.32184
4121,1093.21392
4122,1426.44496
4123,1157.542
4124,969.52072
4125,850.73328
4126,735.02912
4127,1027.51736
4128,1193.53208
4129,1406.57504
4130,1814.39072
4131,2224.5536
4132,3022.29248
4133,2932.22336
4134,2672.44416
4135,2342.44576
4136,2066.90432
4137,1937.56192
4138,1813.1344
4139,1748.13728
4140,1764.79104
4141,1868.97344
4142,1633.92288
4143,1153.09896
4144,1076.74792
4145,897.3872
4146,936.93344
4147,918.01728
4148,809.65552
4149,723.36816
4150,781.93096
4151,796.40384
4152,846.85744
4153,1056.78256
4154,1477.54032
4155,1897.76536
4156,2782.76128
4157,2721.78016
4158,2525.65792
4159,2296.71104
4160,2088.96864
4161,1923.5328
4162,1792.45504
4163,1699.73504
4164,1732.03712
4165,1816.51296
4166,1508.1928
4167,1051.35312
4168,800.91176
4169,590.7524
4170,645.2408
4171,579.46584
4172,484.7228
4173,322.65192
4174,261.19104
4175,354.33664
4176,546.63176
4177,798.08056
4178,1273.39736
4179,1745.08136
4180,2589.8784
4181,2561.10272
4182,2436.016
4183,2172.36384
4184,1973.816
4185,1846.07232
4186,1746.62432
4187,1694.27904
4188,1682.70144
4189,1744.0608
4190,1381.24
4191,930.84632
4192,643.61872
4193,494.30472
4194,550.26528
4195,566.4724
4196,409.85656
4197,270.79984
4198,180.7796
4199,331.04496
4200,543.98064
4201,814.99336
4202,1378.71616
4203,1850.35224
4204,2633.40544
4205,2610.01984
4206,2450.11712
4207,2164.64
4208,1868.48288
4209,1693.14528
4210,1597.04672
4211,1650.01472
4212,1715.3248
4213,1821.3984
4214,1542.94328
4215,1189.56576
4216,980.14736
4217,784.43864
4218,740.6748
4219,669.65808
4220,740.54888
4221,779.53616
4222,777.80944
4223,886.2792
4224,1028.52112
4225,1239.99872
4226,1694.1836
4227,2121.77904
4228,2885.30656
4229,2826.5472
4230,2619.54048
4231,2273.32544
4232,1940.62496
4233,1750.44512
4234,1667.06656
4235,1681.97952
4236,1746.48
4237,1973.60352
4238,1660.97112
4239,1408.03368
4240,1242.81376
4241,1121.51464
4242,1125.14088
4243,1081.86136
4244,1179.49584
4245,1235.60992
4246,1167.11944
4247,1330.62
4248,1087.6108
4249,1372.66312
4250,1725.8328
4251,2156.17768
4252,2938.6192
4253,2864.88032
4254,2645.58688
4255,2299.36416
4256,2055.1344
4257,1921.87616
4258,1807.56128
4259,1746.43072
4260,1785.97088
4261,1894.06624
4262,1527.46824
4263,1256.0204
4264,1066.24688
4265,1032.3724
4266,1157.83096
4267,1193.84904
4268,1041.69992
4269,938.90776
4270,866.53368
4271,1048.49424
4272,1261.56632
4273,1542.36376
4274,2054.90528
4275,2503.75136
4276,3130.0992
4277,3031.92896
4278,2834.00576
4279,2476.7328
4280,2189.25216
4281,2023.58688
4282,1856.1648
4283,1832.552
4284,1892.5952
4285,1989.78816
4286,1705.9464
4287,1344.45208
4288,1202.55984
4289,1111.95712
4290,1211.92448
4291,1237.82912
4292,1064.33592
4293,980.89408
4294,982.31344
4295,1198.79768
4296,1387.12016
4297,1634.56584
4298,2120.27976
4299,2526.03576
4300,3214.01408
4301,3112.368
4302,2857.66208
4303,2511.96544
4304,2244.39232
4305,2096.61952
4306,1972.97792
4307,1883.94496
4308,1887.09728
4309,1965.32672
4310,1682.31544
4311,1291.1592
4312,1307.33744
4313,1055.27144
4314,1143.63064
4315,1176.9176
4316,981.00008
4317,860.97632
4318,904.29448
4319,1039.8832
4320,1222.33856
4321,1446.61464
4322,1868.0204
4323,2347.49312
4324,3090.28448
4325,2968.10656
4326,2756.7328
4327,2461.99584
4328,2179.44672
4329,1995.01792
4330,1879.32736
4331,1789.87136
4332,1795.27712
4333,1886.96512
4334,1550.17728
4335,1135.33616
4336,869.84128
4337,795.92464
4338,869.046
4339,926.18176
4340,723.37048
4341,601.4496
4342,565.31872
4343,745.4044
4344,941.85712
4345,1201.23432
4346,1693.16432
4347,2202.38272
4348,2911.5008
4349,2816.38848
4350,2607.13376
4351,2356.02208
4352,2123.53856
4353,1968.82976
4354,1872.06272
4355,1807.62944
4356,1804.336
4357,1869.12384
4358,1545.3124
4359,1100.24912
4360,772.17688
4361,674.6544
4362,745.82192
4363,780.89048
4364,619.40464
4365,476.91608
4366,479.08376
4367,604.82752
4368,816.2188
4369,1084.9904
4370,1661.34672
4371,2082.7592
4372,2903.42624
4373,2806.5264
4374,2594.12896
4375,2276.56128
4376,1992.48096
4377,1791.14496
4378,1742.99648
4379,1742.26624
4380,1787.23776
4381,1931.56224
4382,1796.91072
4383,1522.29976
4384,1247.2504
4385,1067.6
4386,1050.64624
4387,990.47144
4388,1082.4412
4389,1170.13832
4390,1133.65312
4391,1240.46664
4392,1374.03616
4393,1573.62608
4394,1974.01776
4395,2432.16016
4396,3165.25472
4397,3060.79872
4398,2816.3824
4399,2448.85888
4400,2141.59136
4401,1964.6208
4402,1901.4704
4403,1868.49856
4404,1939.3872
4405,2061.60832
4406,2082.23552
4407,1601.56184
4408,1383.2584
4409,1158.00304
4410,1117.51264
4411,1048.06928
4412,1118.93744
4413,1179.71376
4414,1153.03392
4415,1312.70864
4416,1466.52352
4417,1646.624
4418,1975.82696
4419,2457.95744
4420,3105.90432
4421,3024.90912
4422,2810.86656
4423,2499.64224
4424,2230.29472
4425,2105.6592
4426,1981.79744
4427,1882.51808
4428,1862.99648
4429,1981.74976
4430,2112.40352
4431,1683.7632
4432,1415.3
4433,1155.22488
4434,1122.79672
4435,932.96648
4436,764.6952
4437,632.09016
4438,664.6496
4439,771.83416
4440,979.56192
4441,1219.04768
4442,1643.2012
4443,2139.4092
4444,2762.1296
4445,2650.08608
4446,2431.55712
4447,2237.6592
4448,2078.47104
4449,1944.73216
4450,1860.85984
4451,1773.44608
4452,1779.24736
4453,1911.40544
4454,1947.8696
4455,1468.31464
4456,1319.09536
4457,1257.8
4458,1266.76584
4459,1260.63032
4460,1009.86896
4461,796.14504
4462,832.57608
4463,948.05592
4464,1126.5892
4465,1382.18248
4466,1834.26544
4467,2327.95992
4468,3010.50976
4469,2932.49184
4470,2720.88256
4471,2414.85024
4472,2148.62848
4473,2039.584
4474,1931.49888
4475,1846.9152
4476,1849.77408
4477,1953.55136
4478,1843.37088
4479,1403.93192
4480,1216.10992
4481,1141.02448
4482,1163.69536
4483,1160.68472
4484,945.69672
4485,822.13632
4486,865.73952
4487,1037.51336
4488,1185.01936
4489,1400.09648
4490,1897.68632
4491,2404.07416
4492,3108.51968
4493,3009.35328
4494,2785.00992
4495,2495.84064
4496,2254.18976
4497,2097.10464
4498,1944.78016
4499,1882.41504
4500,1887.22368
4501,1970.00608
4502,1619.15112
4503,1166.3104
4504,938.30496
4505,836.34944
4506,910.42712
4507,931.14512
4508,785.14224
4509,654.536
4510,764.64472
4511,840.7612
4512,1073.12296
4513,1370.63904
4514,1851.44768
4515,2358.23064
4516,3104.61504
4517,2982.68416
4518,2737.84672
4519,2435.43968
4520,2191.576
4521,2079.44736
4522,1958.97152
4523,1903.60672
4524,1855.47296
4525,1932.12576
4526,1668.80904
4527,1184.81488
4528,895.99208
4529,768.12856
4530,862.41896
4531,900.07008
4532,786.49448
4533,714.07944
4534,658.52624
4535,920.54976
4536,1162.2916
4537,1473.49464
4538,2089.05816
4539,2596.48304
4540,3201.88032
4541,3073.55296
4542,2817.1952
4543,2439.42176
4544,2110.62816
4545,1925.46624
4546,1820.88896
4547,1813.3744
4548,1871.3328
4549,2045.44768
4550,2100.07104
4551,1561.52984
4552,1319.25968
4553,1196.26984
4554,1213.1324
4555,1193.9152
4556,1373.22856
4557,1483.56408
4558,1541.80504
4559,1724.15464
4560,1913.742
4561,2162.76352
4562,2541.12888
4563,3003.48224
4564,3603.94752
4565,3437.832
4566,3172.0704
4567,2794.11296
4568,2471.16576
4569,2261.32928
4570,2114.2816
4571,2064.04192
4572,2108.21088
4573,2192.46336
4574,2325.49616
4575,1948.41424
4576,1713.83224
4577,1471.2532
4578,1542.08192
4579,1463.71712
4580,1678.10456
4581,1718.55696
4582,1852.87528
4583,2044.31928
4584,2277.1872
4585,2529.9704
4586,3026.27
4587,3545.68384
4588,3785.78464
4589,3601.63968
4590,3287.82496
4591,2870.93728
4592,2540.68864
4593,2336.6656
4594,2188.40192
4595,2088.6896
4596,2121.2576
4597,2211.6112
4598,2399.1552
4599,1948.64128
4600,1717.19176
4601,1573.05504
4602,1716.19328
4603,1976.05296
4604,2140.80184
4605,1973.41456
4606,2201.82392
4607,2500.58192
4608,3013.96384
4609,3056.86728
4610,3440.5292
4611,3678.52224
4612,3744.70624
4613,3630.49824
4614,3341.84256
4615,2934.11392
4616,2595.62848
4617,2430.09792
4618,2293.21344
4619,2197.23072
4620,2239.71328
4621,2351.93184
4622,2500.01728
4623,2583.57312
4624,2453.08704
4625,2443.06424
4626,2505.27736
4627,2463.6868
4628,2193.91424
4629,2073.07464
4630,2181.35416
4631,2441.13496
4632,2588.7968
4633,2745.41424
4634,3019.48048
4635,3445.06096
4636,3463.41248
4637,3380.7824
4638,3144.5648
4639,2806.5136
4640,2504.75552
4641,2328.816
4642,2175.53984
4643,2102.85216
4644,2120.97056
4645,2214.82848
4646,2416.69792
4647,2363.6604
4648,2202.04896
4649,2224.13968
4650,2229.10136
4651,2171.91424
4652,2081.11192
4653,2015.13872
4654,2231.00368
4655,2359.75
4656,2377.91752
4657,2666.888
4658,2958.81552
4659,3189.6916
4660,3232.38208
4661,3164
4662,2962.97824
4663,2649.56384
4664,2386.0624
4665,2219.25632
4666,2095.9328
4667,2026.54208
4668,2031.06432
4669,2109.91104
4670,2243.06048
4671,1672.2472
4672,1321.4
4673,1235.7
4674,1350.38472
4675,1384.08192
4676,1231.19944
4677,1231.69432
4678,1274.13744
4679,1325.35
4680,1460.48656
4681,1695.8804
4682,2108.78704
4683,2663.05888
4684,3111.84448
4685,2998.41472
4686,2788.32576
4687,2446.0432
4688,2232.43712
4689,2109.24512
4690,2048.26464
4691,1950.88064
4692,1964.5184
4693,2026.51168
4694,2116.39696
4695,1367.26168
4696,1029.99688
4697,892
4698,920.45504
4699,921.88104
4700,756.37864
4701,651.95024
4702,581.74328
4703,819.02208
4704,1017.24432
4705,1304.82816
4706,1843.92144
4707,2289.08312
4708,2997.9584
4709,2898.14496
4710,2664.92544
4711,2294.75104
4712,1981.43968
4713,1792.91264
4714,1715.74304
4715,1685.97632
4716,1758.71808
4717,1906.48064
4718,1960.95032
4719,1507.77016
4720,1238.9312
4721,978.77016
4722,901.80328
4723,868.72272
4724,944.91744
4725,962.10544
4726,795.57456
4727,980.7832
4728,1103.5592
4729,1282.73672
4730,1629.27496
4731,2139.79024
4732,2878.5104
4733,2829.3744
4734,2593.73376
4735,2240.536
4736,1906.19072
4737,1754.81504
4738,1707.66464
4739,1696.58592
4740,1735.9472
4741,1885.09664
4742,1909.91936
4743,1447.32296
4744,1093.51488
4745,833.90784
4746,781.22416
4747,728.24744
4748,753.88984
4749,768.7716
4750,776.2908
4751,859.63944
4752,968.63472
4753,1162.85808
4754,1606.278
4755,2142.01128
4756,2893.7056
4757,2859.90432
4758,2673.58368
4759,2340.32224
4760,2067.54816
4761,1913.06848
4762,1767.45984
4763,1709.11456
4764,1749.32672
4765,1891.19168
4766,2074.0292
4767,1667.7
4768,1496.99504
4769,1457.67056
4770,1572.29192
4771,1445.8084
4772,1408.06384
4773,1291.10096
4774,1303.84616
4775,1427.06464
4776,1433.94256
4777,1523.72432
4778,2073.50448
4779,2612.38912
4780,3163.80576
4781,3100.18304
4782,2906.64576
4783,2580.14432
4784,2302.10272
4785,2172.0432
4786,2013.4848
4787,1895.92352
4788,1880.57312
4789,1984.08192
4790,2118.2368
4791,1555.03488
4792,1368.87664
4793,1294.80136
4794,1407.4296
4795,1713.112
4796,1632.27592
4797,1244.8888
4798,1307.93496
4799,1447.45848
4800,1688.19872
4801,1959.74616
4802,2437.99032
4803,2920.62792
4804,3424.81696
4805,3319.46208
4806,3071.3616
4807,2742.71936
4808,2410.91744
4809,2250.0432
4810,2077.84064
4811,1964.95904
4812,1940.70912
4813,2083.6176
4814,2282.79936
4815,1749.42048
4816,1511.504
4817,1435.64552
4818,1562.87712
4819,1690.25312
4820,1529.38128
4821,1406.89472
4822,1415.284
4823,1648.07208
4824,2039.41104
4825,2118.17968
4826,2589.58984
4827,3093.54304
4828,3579.83136
4829,3401.07424
4830,3143.00992
4831,2790.00416
4832,2506.70336
4833,2298.33344
4834,2138.38176
4835,2024.86496
4836,1978.3328
4837,2060.25536
4838,2215.92832
4839,1650.784
4840,1367.68968
4841,1223.9244
4842,1380.93608
4843,1487.92336
4844,1461.16208
4845,1384.98336
4846,1350.55144
4847,1552.5676
4848,1797.28088
4849,2117.8852
4850,2548.74888
4851,3067.81112
4852,3510.93152
4853,3368.81984
4854,3119.75168
4855,2774.8896
4856,2542.6944
4857,2366.06432
4858,2188.97056
4859,2069.71424
4860,2051.38976
4861,2115.17216
4862,2223.10784
4863,1599.456
4864,1282.75384
4865,1196.38776
4866,1325.84376
4867,1372.6804
4868,1349.76112
4869,1244.21048
4870,1354.24568
4871,1518.58984
4872,1764.77576
4873,2110.5956
4874,2628.75832
4875,3089.08624
4876,3453.77632
4877,3312.78848
4878,3024.2432
4879,2634.45792
4880,2311.43936
4881,2095.41696
4882,1987.16544
4883,1981.87296
4884,2038.53824
4885,2216.38976
4886,2398.83808
4887,1938.75504
4888,1653.1
4889,1495.3
4890,1524.4504
4891,1515.79216
4892,1605.81792
4893,1692.9652
4894,1761.97456
4895,1876.4424
4896,1942.77816
4897,2144.74648
4898,2539.316
4899,3008.1704
4900,3479.01408
4901,3342.88736
4902,3022.70432
4903,2651.64096
4904,2301.26304
4905,2120.14784
4906,2002.83296
4907,2001.78208
4908,2071.30144
4909,2204.79904
4910,2404.7792
4911,1858.71632
4912,1525.54184
4913,1302.32408
4914,1216.60624
4915,1131.33808
4916,1219.59304
4917,1266.77032
4918,1292.46272
4919,1459.74496
4920,1632.29536
4921,1873.31328
4922,2267.79952
4923,2731.45032
4924,3327.23456
4925,3223.10016
4926,2996.41792
4927,2651.68544
4928,2335.7664
4929,2142.54208
4930,1967.89408
4931,1838.14464
4932,1855.40288
4933,1995.33504
4934,2194.50656
4935,1525.01944
4936,1302.84656
4937,1163.68024
4938,1207.80272
4939,1566.80224
4940,1092.35568
4941,965.95512
4942,984.8756
4943,1085.08272
4944,1311.01544
4945,1580.32968
4946,2129.4612
4947,2620.31352
4948,3248.77568
4949,3155.968
4950,2880.90048
4951,2502.77632
4952,2209.67872
4953,2080.42432
4954,1988.21152
4955,1898.15488
4956,1874.61056
4957,1989.528
4958,2169.10624
4959,1536.8084
4960,1311.84576
4961,1102.60872
4962,1136.52648
4963,1226.2512
4964,1096.57872
4965,911.26672
4966,842.5844
4967,1045.14704
4968,1250.39288
4969,1545.96008
4970,2028.79088
4971,2544.63216
4972,3199.22624
4973,3112.61984
4974,2830.85792
4975,2487.36576
4976,2218.64576
4977,2056.36448
4978,1892.19104
4979,1807.9376
4980,1854.14496
4981,1951.99904
4982,2152.24064
4983,1503.21752
4984,1204.90352
4985,1034.37344
4986,1084.91688
4987,1454.804
4988,989.98712
4989,794.41648
4990,784.89208
4991,994.41992
4992,1190.28944
4993,1446.32272
4994,1930.00672
4995,2421.91592
4996,3112.6944
4997,3032.26688
4998,2805.39936
4999,2467.71104
5000,2204.28416
5001,2041.77792
5002,1891.2944
5003,1813.77408
5004,1817.44672
5005,1908.12608
5006,2063.01664
5007,1223.44
5008,926.3112
5009,805.2728
5010,896.90952
5011,998.70136
5012,850.03128
5013,673.75728
5014,641.93904
5015,757.14976
5016,993.3692
5017,1325.96408
5018,1863.53792
5019,2431.61392
5020,3112.24192
